"geoid","measure","value","year","region_type","measure_type","region_name"
240338036021,"population",1110,2021,"block group","count","Block Group 1, Census Tract 8036.02, Prince George's County, Maryland"
240338036022,"population",1242,2021,"block group","count","Block Group 2, Census Tract 8036.02, Prince George's County, Maryland"
240338036051,"population",1012,2021,"block group","count","Block Group 1, Census Tract 8036.05, Prince George's County, Maryland"
240338036052,"population",2603,2021,"block group","count","Block Group 2, Census Tract 8036.05, Prince George's County, Maryland"
240338036053,"population",1065,2021,"block group","count","Block Group 3, Census Tract 8036.05, Prince George's County, Maryland"
240338036054,"population",2217,2021,"block group","count","Block Group 4, Census Tract 8036.05, Prince George's County, Maryland"
240338036061,"population",1134,2021,"block group","count","Block Group 1, Census Tract 8036.06, Prince George's County, Maryland"
240338036062,"population",1764,2021,"block group","count","Block Group 2, Census Tract 8036.06, Prince George's County, Maryland"
240338036063,"population",1508,2021,"block group","count","Block Group 3, Census Tract 8036.06, Prince George's County, Maryland"
240338036064,"population",1649,2021,"block group","count","Block Group 4, Census Tract 8036.06, Prince George's County, Maryland"
240338036071,"population",1302,2021,"block group","count","Block Group 1, Census Tract 8036.07, Prince George's County, Maryland"
240338036072,"population",826,2021,"block group","count","Block Group 2, Census Tract 8036.07, Prince George's County, Maryland"
240338036073,"population",1615,2021,"block group","count","Block Group 3, Census Tract 8036.07, Prince George's County, Maryland"
240338036081,"population",1110,2021,"block group","count","Block Group 1, Census Tract 8036.08, Prince George's County, Maryland"
240338036082,"population",1500,2021,"block group","count","Block Group 2, Census Tract 8036.08, Prince George's County, Maryland"
240338036083,"population",1253,2021,"block group","count","Block Group 3, Census Tract 8036.08, Prince George's County, Maryland"
240338036084,"population",2234,2021,"block group","count","Block Group 4, Census Tract 8036.08, Prince George's County, Maryland"
240338036101,"population",1633,2021,"block group","count","Block Group 1, Census Tract 8036.10, Prince George's County, Maryland"
240338036102,"population",1947,2021,"block group","count","Block Group 2, Census Tract 8036.10, Prince George's County, Maryland"
240338036121,"population",1542,2021,"block group","count","Block Group 1, Census Tract 8036.12, Prince George's County, Maryland"
240338036122,"population",1671,2021,"block group","count","Block Group 2, Census Tract 8036.12, Prince George's County, Maryland"
240338036131,"population",2140,2021,"block group","count","Block Group 1, Census Tract 8036.13, Prince George's County, Maryland"
240338036132,"population",1889,2021,"block group","count","Block Group 2, Census Tract 8036.13, Prince George's County, Maryland"
240338036133,"population",2113,2021,"block group","count","Block Group 3, Census Tract 8036.13, Prince George's County, Maryland"
240338037001,"population",1353,2021,"block group","count","Block Group 1, Census Tract 8037, Prince George's County, Maryland"
240338037002,"population",1357,2021,"block group","count","Block Group 2, Census Tract 8037, Prince George's County, Maryland"
240338038011,"population",2374,2021,"block group","count","Block Group 1, Census Tract 8038.01, Prince George's County, Maryland"
240338038031,"population",1708,2021,"block group","count","Block Group 1, Census Tract 8038.03, Prince George's County, Maryland"
240338038032,"population",2196,2021,"block group","count","Block Group 2, Census Tract 8038.03, Prince George's County, Maryland"
240338038033,"population",2116,2021,"block group","count","Block Group 3, Census Tract 8038.03, Prince George's County, Maryland"
240338039001,"population",1246,2021,"block group","count","Block Group 1, Census Tract 8039, Prince George's County, Maryland"
240338039002,"population",613,2021,"block group","count","Block Group 2, Census Tract 8039, Prince George's County, Maryland"
240338039003,"population",1583,2021,"block group","count","Block Group 3, Census Tract 8039, Prince George's County, Maryland"
240338040011,"population",2114,2021,"block group","count","Block Group 1, Census Tract 8040.01, Prince George's County, Maryland"
240338040012,"population",1337,2021,"block group","count","Block Group 2, Census Tract 8040.01, Prince George's County, Maryland"
240338040013,"population",2049,2021,"block group","count","Block Group 3, Census Tract 8040.01, Prince George's County, Maryland"
240338040021,"population",1899,2021,"block group","count","Block Group 1, Census Tract 8040.02, Prince George's County, Maryland"
240338040022,"population",2218,2021,"block group","count","Block Group 2, Census Tract 8040.02, Prince George's County, Maryland"
240338041011,"population",1367,2021,"block group","count","Block Group 1, Census Tract 8041.01, Prince George's County, Maryland"
240338041012,"population",2175,2021,"block group","count","Block Group 2, Census Tract 8041.01, Prince George's County, Maryland"
240338041021,"population",1479,2021,"block group","count","Block Group 1, Census Tract 8041.02, Prince George's County, Maryland"
240338041022,"population",2230,2021,"block group","count","Block Group 2, Census Tract 8041.02, Prince George's County, Maryland"
240338041023,"population",1998,2021,"block group","count","Block Group 3, Census Tract 8041.02, Prince George's County, Maryland"
240338042001,"population",631,2021,"block group","count","Block Group 1, Census Tract 8042, Prince George's County, Maryland"
240338042002,"population",1176,2021,"block group","count","Block Group 2, Census Tract 8042, Prince George's County, Maryland"
240338042003,"population",1397,2021,"block group","count","Block Group 3, Census Tract 8042, Prince George's County, Maryland"
240338043001,"population",1106,2021,"block group","count","Block Group 1, Census Tract 8043, Prince George's County, Maryland"
240338043002,"population",2406,2021,"block group","count","Block Group 2, Census Tract 8043, Prince George's County, Maryland"
240338044001,"population",1191,2021,"block group","count","Block Group 1, Census Tract 8044, Prince George's County, Maryland"
240338044002,"population",1326,2021,"block group","count","Block Group 2, Census Tract 8044, Prince George's County, Maryland"
240338046001,"population",1712,2021,"block group","count","Block Group 1, Census Tract 8046, Prince George's County, Maryland"
240338046002,"population",1499,2021,"block group","count","Block Group 2, Census Tract 8046, Prince George's County, Maryland"
240338047001,"population",1347,2021,"block group","count","Block Group 1, Census Tract 8047, Prince George's County, Maryland"
240338047002,"population",1245,2021,"block group","count","Block Group 2, Census Tract 8047, Prince George's County, Maryland"
240338047003,"population",873,2021,"block group","count","Block Group 3, Census Tract 8047, Prince George's County, Maryland"
240338048011,"population",1290,2021,"block group","count","Block Group 1, Census Tract 8048.01, Prince George's County, Maryland"
240338048012,"population",1247,2021,"block group","count","Block Group 2, Census Tract 8048.01, Prince George's County, Maryland"
240338048021,"population",2057,2021,"block group","count","Block Group 1, Census Tract 8048.02, Prince George's County, Maryland"
240338048022,"population",1069,2021,"block group","count","Block Group 2, Census Tract 8048.02, Prince George's County, Maryland"
240338049001,"population",1517,2021,"block group","count","Block Group 1, Census Tract 8049, Prince George's County, Maryland"
240338049002,"population",1583,2021,"block group","count","Block Group 2, Census Tract 8049, Prince George's County, Maryland"
240338049003,"population",962,2021,"block group","count","Block Group 3, Census Tract 8049, Prince George's County, Maryland"
240338050001,"population",625,2021,"block group","count","Block Group 1, Census Tract 8050, Prince George's County, Maryland"
240338050002,"population",2309,2021,"block group","count","Block Group 2, Census Tract 8050, Prince George's County, Maryland"
240338050003,"population",3339,2021,"block group","count","Block Group 3, Census Tract 8050, Prince George's County, Maryland"
240338051011,"population",2182,2021,"block group","count","Block Group 1, Census Tract 8051.01, Prince George's County, Maryland"
240338051012,"population",1681,2021,"block group","count","Block Group 2, Census Tract 8051.01, Prince George's County, Maryland"
240338052011,"population",1759,2021,"block group","count","Block Group 1, Census Tract 8052.01, Prince George's County, Maryland"
240338052012,"population",2802,2021,"block group","count","Block Group 2, Census Tract 8052.01, Prince George's County, Maryland"
240338052021,"population",1329,2021,"block group","count","Block Group 1, Census Tract 8052.02, Prince George's County, Maryland"
240338052022,"population",2505,2021,"block group","count","Block Group 2, Census Tract 8052.02, Prince George's County, Maryland"
240338055001,"population",2086,2021,"block group","count","Block Group 1, Census Tract 8055, Prince George's County, Maryland"
240338055002,"population",1349,2021,"block group","count","Block Group 2, Census Tract 8055, Prince George's County, Maryland"
